timestamp_est,anonymous_id,language,question
2020-03-23 10:49:11.2,d77ee362-a08a-4467-9fc2-7a4a3f0314d9,fr,Pourquoi je dois rester chez moi? 
2020-03-23 15:20:26.223,5bbc80f1-ddd9-4e56-a8a4-16678c4b50e9,en,Combien de temps pour un test
2020-03-21 14:00:29.163,0ca32b20-b512-414f-b84c-5f966c4cb042,en,Mon enfant est malade et a le
2020-03-22 12:32:42.09,65a717c0-6861-41a2-a666-84d8456271aa,en,Combien de temps en moyenne la personne atteinte est guérie ?
2020-03-22 00:10:16.723,a766799a-10d9-423f-bae2-f305cfea635e,en,משתתפת בצערך ברוך דיין האמת.
2020-03-22 11:38:18.234,f909e2a0-26a0-43af-8fa3-ab3a1b32cd00,en,What are the symptoms
2020-03-23 08:53:50.985,50c969c3-aaeb-48e0-8bef-b12834c50217,fr,Quel est le numéro de téléphone pour obtenir des informations sûre?
2020-03-21 21:27:37.392,39284199-ceec-4105-9097-a895fcbbb681,fr,Y a t-il des symptômes plus rare du corona virus?
2020-03-23 21:02:17.447,c19b7cb2-1e7c-45e1-abdd-387188e3e9c4,fr,Puis-je attraper 2 fois le coronavirus?
2020-03-21 14:35:52.181,d50f1adb-49c7-42f9-a178-393f2ef34076,en,When should I visit a doctor?
2020-03-21 17:54:32.984,e912766a-3a24-4c7c-8520-f1552b2b8982,fr,Comment guérir du COVID? 
2020-03-22 20:35:22.02,10bd6bb9-f50f-4d65-943a-5b1de75be3df,en,"Would it help eradicate viruses immediately if we put in place proper healthcare systems throughout every country, rich or poor, and to also have enough health professionals worldwide in place who will immediately recognize if there is a contagious virus in their city to eradicate it before it spreads?"
2020-03-22 08:21:30.319,bf09701a-4cc6-4649-a947-03a18aaed80d,en,Is it true that COVID-19 can survive up to a few days on hard surfaces?
2020-03-23 22:01:13.184,f3710ce6-e627-4e83-ac8a-7445663010be,en,Comment ca marche pour se faire tester?
2020-03-23 09:23:14.826,8b406219-107c-4ebf-a9dd-e924d185ab80,en,Is it safe for seniors to go out for a walk or inside shopping malls which are quite isolated these days?
2020-03-23 07:40:42.854,f6981565-1da3-4374-b3ec-bad703790148,fr,pourquoi y-a-t-il souvent une deuxième vague de contamination ?
2020-03-22 07:41:29.477,f839ea4c-d510-4ade-9f45-82c2627b256b,fr,Quelle est la taille réelle du Coved-19? comparatif...
2020-03-23 21:00:01.274,3070ce54-ec7d-4593-bb9a-55e886844a9e,fr,Est-ce que le coronavirus est un virus à enveloppe?
2020-03-21 22:22:58.144,d9df507b-3d73-4a7c-bff8-d2fd90664e34,fr,Quels sont les moyens de transmission du virus? On parle beaucoup du contact avec les yeux est-ce que la bouche également?
2020-03-22 17:04:08.768,baa1f9ae-a6e6-4f7b-850e-133fc0807379,fr,Comment savoir si j'ai le virus?
2020-03-23 14:45:00.241,53da0935-849b-4cb3-b747-3343279d2f80,en,Can COVID-19 stay alive on fresh fruit and vegetables?
2020-03-22 12:49:37.292,0ed83b36-309e-4cb3-9e4f-1c31ce359e61,pt,"Hello, what happens after corona?"
2020-03-22 17:08:08.29,c1e65a8a-7f3c-4c5e-98c3-5507d05f2cdd,en,I have throat 
2020-03-23 14:08:28.657,fd9acce8-91dd-4c11-abe8-d58336434034,fr,Ma carte de crédit a été refusé.. j’ai pas d’argent cash.. j’fais quoi moi
2020-03-23 22:31:49.042,543dc964-0ddd-4ff9-94bf-423b077981e0,en,I worry for my mental health during quarantine
2020-03-22 20:25:27.437,0b5ea1a5-1885-46dc-9a63-a0c8debb59b5,en,Quel est l'impact pour l'entrée au secondaire de mon enfant l'an prochain?
2020-03-22 08:28:12.585,a64ddd7c-e414-40c2-bb01-7d793508f142,fr,Comment savoir si j'ai le Covid 19?
2020-03-23 13:06:45.775,ac7d256c-c87f-4708-8de9-fc8389c0a050,fr,Est-ce que je peux décider moi-même de faire le test ?
2020-03-22 09:50:06.071,8c27f779-4240-46d5-af58-53798a7c51fc,en,Quand les enfants pourront-ils retourner à l'école?
2020-03-23 15:20:26.229,5bbc80f1-ddd9-4e56-a8a4-16678c4b50e9,en,ou est la clinique de ma région
2020-03-23 22:01:13.191,f3710ce6-e627-4e83-ac8a-7445663010be,en,J'ai mal a la tete c'est tu normal?
2020-03-21 21:27:13.052,dd5f015b-75ae-4bd7-9107-739128af87b5,fr,Est-ce que les asmathiques sont plus à risques de complications?
2020-03-23 04:57:51.627,3232dfc2-c4a3-4d82-ac94-ea336828aab9,en,I cough. is it Covid-19?
2020-03-23 21:28:24.166,f9dd1b3d-01b2-43b2-8801-ab4140e6adda,fr,"Si j'attrape jamais de rhume, suis je moins à risque d'attraper le virus?"
2020-03-23 16:25:25.097,393bb986-e508-4b39-9780-71703f6de3b9,en,Quand est-ce que ça va finir?
2020-03-22 23:49:35.549,678edca8-3f89-429b-8dd8-9f29585addcc,fr,Combien de temps reste-t-on contagieux après le début des symptômes?
2020-03-23 09:12:10.567,3800c058-ccd6-4154-be5f-4efcf6d73ac1,fr,Comment se propage le virus?
2020-03-23 14:27:32.557,d2d4b065-5254-4a5f-84a7-9537ed188c28,fr,Est-ce que j'ai le COVid-19
2020-03-21 20:48:51.836,563ad0a0-b8d2-49c8-909d-14fc7a495dd7,fr,il est considéré '' permit '' '' ou non recommandé '' ''ou a proscrire''  de prendre une marche de santé à l'extérieur en solo ou en couple ou en famille en tenant compte des regles de distanciation ?
2020-03-23 22:14:02.984,c11e50a8-99fa-4087-8865-d99594594b0d,en,Symptoms of Covid 
2020-03-22 10:54:19.986,efe7d23a-6de8-4930-8c9e-beb4c185b621,en,Ça prend combien de temps avant que les premiers symptômes puissent être détectés?
2020-03-23 13:30:08.903,aa8545e8-b6fd-4204-8a1e-4cabf773e094,en,When will the schools reopen?
2020-03-21 12:34:57.216,39f06664-ce29-4156-b875-799c5ccb406d,en,Test
2020-03-21 16:15:49.274,3eb07cc6-e9a7-40d0-9609-553a07823637,en,What do I do if I suspect I'm infected?
2020-03-22 12:58:33.948,211b6c7a-456e-426e-8038-bb9472654b15,fr,Est ce que le gouvernement prévoit de décontaminer les personnes avec des jets comme on a vu en Asie ?
2020-03-22 08:45:03.02,e083791c-a371-4f14-85f9-c2b3f490d91a,fr,"J’ai des problèmes digestifs, est-ce que cela pourrait être un symptôme de la maladie?"
2020-03-22 10:56:58.692,10ae06ed-59fd-4d11-b00a-c5aa16018f4c,en,Je ne suis pas allé en voyage mais je fais partie de la communauté iranienne. Je n'ai pas de symptômes de virus. Est-ce que je devrais passer le test?
2020-03-22 10:44:58.535,a7f0c2cb-dcb7-45d9-b24b-27c92e0026f4,fr,Est-ce que je peux attraper le virus en parlant au téléphone?
2020-03-21 14:43:01.383,968f3919-1f56-4eca-a8b2-ed64cdffdf79,en,Is it true that you can get the virus again even after you've recovered 
2020-03-23 22:31:10.998,009f785f-21c9-445b-b850-26fb3a44a988,fr,"Ma enfants ont des symptômes, que faire? "
2020-03-22 22:52:23.932,f97fdc53-d151-450e-8272-b9f9f4629e0a,fr,Est-il prévu de diminuer l’exportation des produits agricoles pour les vendre au Quebec plutôt?
2020-03-23 21:05:33.825,766edba7-e3e8-4404-8a25-f987e2d19995,fr,Puis je être dépisté à posteriori ? 
2020-03-20 12:41:18.293,afaf41f0-251f-4351-916b-c4090e06f920,fr,Pouvez vous me décrire la différence entre toux sèche et toux grasse
2020-03-22 01:12:16.1,dab8ab73-7e69-407c-8262-b5a22da25a04,en,I think I’m sick
2020-03-22 22:09:47.953,ba94f927-e7d5-455a-8c31-113abf3d88fe,fr,Peut-on avoir le covid sans tousser ?
2020-03-23 13:31:42.753,584f67fc-bead-495f-9846-7828fa81a9c7,fr,Est-ce que vous répondez aux questions?
2020-03-22 11:13:38.184,353f4f5e-d358-4aad-a256-5a93400045ec,en,Will high temperature kill coronavirus?
2020-03-22 09:21:34.49,40dcc490-e42a-431d-907c-61acb0697cd0,fr,Si j'ai seulement mal à la gorge et je n'ai pas voyagé est-ce que je peux être infectée?
2020-03-21 18:43:28.895,45797125-d95a-4cf6-941e-d940aaa7ce8c,fr,J’entends mon voisin tousser très fort. Je le vois poursuivre ses acr’t
2020-03-23 10:45:29.236,f06c1bcc-5a69-4504-a68a-885c61aeb62b,fr,Comment predire la courbe de développement de la maladie?
2020-03-22 12:34:22.332,bdc7049c-a30f-49a4-9310-9e28ccf6490b,en,Forget it
2020-03-22 11:59:24.532,3ed2effb-1953-428a-adde-fe0dae015914,en,What if I have cough ?
2020-03-23 12:01:37.693,ed1ed805-f0b2-4c92-bbf0-440a3d58e4bc,en,Covid-19
2020-03-22 15:51:20.08,75667228-564b-46ff-86f7-82ba4efd6a0c,en,My  father is 80 years and food is delivered to him daily. Can food containers and food itself be contaminated by COVID
2020-03-22 08:48:45.452,75dce7f7-f98a-495c-a58b-b8b87cf3146e,fr,Est-ce que je suis immunisé pour longtemps après avoir été infecté et avoir guéri?
2020-03-23 22:52:31.382,ce0f0f24-9d2c-4886-9b46-0cbcd6fc19f1,fr,Est-ce que les vertiges est un symptômes ?
2020-03-23 15:04:31.802,92506880-edff-4877-a07d-95d99bf50e26,fr,"Est-ce ce qu’après avoir guérit de la covid-19, la personne est immunisée?"
2020-03-21 22:48:25.085,ac080ca3-54ce-4d49-8c62-b2d850d228e8,fr,Pourquoi je dois m'isoler?
2020-03-22 14:26:11.944,5676ef6b-e1c8-4abd-b50e-55644265685f,en,When do I expect to hear back from you? 
2020-03-22 10:12:55.564,7962ec16-61b0-4915-b3f1-77fdb69f9f1c,fr,Combien de nouveaux cas sont répertoriés au Québec aujourd'hui?
2020-03-21 16:15:49.313,3eb07cc6-e9a7-40d0-9609-553a07823637,en,Do I need a mask?
2020-03-22 12:53:15.715,e84cb4b5-9e76-41f5-8c2a-04c6413dd1fd,fr,Does Quebec Health Public System have the capacity to fight this COVID-19 outbreak ?
2020-03-22 20:25:27.644,0b5ea1a5-1885-46dc-9a63-a0c8debb59b5,en,Est-ce que le virus survie au frigo ?
2020-03-22 12:35:43.792,95b4de1f-3df5-4e20-a0da-1e1993a7bb77,en,how many people died?
2020-03-23 08:19:04.116,1bd0f9ce-55ce-4bd7-ac62-1c1dc2a453c4,fr,Est-ce que je peux traiter mes symptomes de covid avec de la colchicine?
2020-03-23 17:53:29.829,edbaea44-78f6-4244-9f13-9cb21a5d3121,fr,Est-il possible d'attraper à nouveau la COVID-19 si on l'a déjà eue?
2020-03-22 11:23:50.246,2728577d-b84e-4e0d-9c49-952fb2c9c892,en,"J'habite dans un édifice à condos, est-ce que le COVID peut circuler dans l'air à travers les unités ?"
2020-03-23 15:56:58.071,635d8e03-c315-4f6f-8d2e-1427cebac430,en,Ou je dois aller pour me faire tester ?
2020-03-22 10:57:47.6,15c0f589-174d-4fd5-98fc-b7f5f450d9d1,fr,Doit-on porter un masque si on doit aller à l’épicerie?
2020-03-22 03:29:45.409,ce2e26d6-e7c6-4687-84bd-d62a7abdd287,fr,Quel est le taux de létalité ?
2020-03-21 11:47:20.314,839f9516-082a-463d-bdee-595d5d59b1ea,fr,Dois-je aller à l'hôpital si j'ai de la température ?
2020-03-23 13:55:22.816,4ed719e2-60c9-4498-88d7-aa0bf481ae8e,en,How severe is the virus? 
2020-03-22 23:09:40.239,1eba13a1-629c-419f-b005-3a8aee2f1316,fr,Pendant combien de temps (jours) la charge virale est-elle au plus haut?
2020-03-22 13:27:58.964,c5de5397-fae3-40ce-9ef8-ff4051bb7aa3,en,how can I prevent to get infected?
2020-03-23 21:28:23.972,f9dd1b3d-01b2-43b2-8801-ab4140e6adda,fr,Est ce que le virus va partir avec l'arrivée de l'été comme c'est le cas avec l'influenza?
2020-03-21 13:40:33.02,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,fr,Est ce sécuritaire d'aller faire mon épicerie avec mes enfants ? 
2020-03-22 16:26:19.007,3935f50d-604f-45b2-a14b-23eda2c556a6,en,When will be done?
2020-03-21 02:07:43.819,db5a20f9-6ce4-4c89-9833-f4fa5bb70b98,en,Does temperature has any effect on the virus
2020-03-21 10:21:07.594,6c5954db-597c-4703-b6e9-4bac39f0cd30,fr,Que faire si jai une toux et que je fais de la fièvre?
2020-03-21 18:59:56.423,0c3f8668-cc95-49c7-b6db-8c9d7e33f78c,en,A
2020-03-22 21:10:06.919,44963e29-b5c8-4d32-8053-ccc3c473b31c,fr,Combien de temps serons-nous en isolement?
2020-03-23 09:16:19.411,b7fbe143-e327-4feb-927e-05ee171ac31d,fr,J'ai ete tres grippé fin janvier et après un scan on pensait a une pneumonie pour ensuite
2020-03-21 21:04:09.593,70cfcac4-2448-4390-a32c-110eec7b642d,fr,Dois-je déclarer mon état de santé en toute confidentialité? 
2020-03-22 14:01:47.534,22e81fdf-1dd6-4f10-8072-281d0ca95d9b,en,what do you know about COVID-19?
2020-03-22 20:36:48.073,49f7449a-1286-49a6-a3eb-fd43e6a625d9,fr,Est ce que mon employeur a le droit de me mettre à pieds ou terminer mon emploi si j’ai demandé de faire du télétravail ou si j’étais malade pour plus qu’une durée acceptée pour l’année de probation?
2020-03-22 10:24:27.442,35a8785b-58b8-4043-b31b-60afd2faeb32,en,What is the incubation time of covid-19 by age
2020-03-22 10:29:15.442,041ebf17-8ebd-4bfd-8672-a8fc83e644b9,fr,"Bonjour, ça va?"
2020-03-21 21:26:33.673,3b58140a-f53e-491f-a3dd-79f0416bab56,en,what are the main symptoms
2020-03-22 00:16:53.572,c68c88d6-4c9a-46a9-92be-45fe475a390c,fr,"En tant qu'étudiante étrangère, est-ce que l'assurance maladie couvrira les dépenses en cas de la maladie? "
2020-03-21 11:38:28.706,4928dcc7-affb-4651-8082-051e4f9fe269,fr,"Est ce que le covid 19, qui semble etre comparer a une pneumonie, être traité par antibiotique?"
2020-03-23 21:02:17.509,c19b7cb2-1e7c-45e1-abdd-387188e3e9c4,fr,Combien de temps le virus reste-t-il sur les surfaces? 
2020-03-23 22:02:35.733,32ded00a-211b-42a8-88c0-fce965a60911,fr,Y-a-t’il des personnes asymptotiques?
2020-03-22 20:25:27.356,0b5ea1a5-1885-46dc-9a63-a0c8debb59b5,en,Combien il y a eu de nouveaux cas aujourd'hui?
2020-03-22 06:05:45.768,85ef30b7-fb1b-49cf-beaa-5b6fae366e8b,fr,Est-ce vrai que le test de dépistage n’est pas valable si la personne n’a pas encore de symptômes?
2020-03-22 14:59:26.286,4f0491c9-bcc3-4ac2-ab92-fff2349511ed,en,Why is Trudeau asleep?
2020-03-21 13:40:32.978,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,fr,Combien de temps le virus survit sur une surface sèche ? 
2020-03-21 23:34:02.915,e7ef64e2-b53c-4261-9eb4-e9c38a3b5a6a,fr,Carte des cas de co vid à Montréal 
2020-03-22 15:49:37.326,bd42769e-1240-4445-8a2a-67325cfe96ea,fr,"Si une personne vient nous visiter et qu'elle se déplace dans une maison, que faut-il surveiller ou vérifier pour limiter les risques de contagion ?"
2020-03-23 22:52:35.33,ea0c35cd-949f-4cd9-a1bf-6db97c776cc0,en,Will the groceries shut down?
2020-03-22 08:22:59.259,a512d5ba-f0ee-4bb2-a426-83aecae3edb7,fr,Est-ce vrai que 75% de la population sera infecté de toutes façons? 
2020-03-22 11:08:10.45,1e7ef4e3-4183-459d-b7e3-9ac865a6c00b,fr,Est-ce que la toux fait partie des symptômes 
2020-03-22 14:03:59.415,75dde37a-270f-4755-9498-36a4ceb5fe24,fr,Où est mon centre de dépistage le plus proche? 
2020-03-23 17:00:06.41,f6641a31-4118-4710-aad7-7c0f8071c367,en,How is covid transmitted?
2020-03-22 12:44:20.866,25694c3f-47ef-4b93-aa7d-7e804822d53a,fr,Je tousse depuis 2 semaines est-ce normal?
2020-03-22 06:46:58.641,9f5a3b2d-e64c-48a0-bcbb-973251c8ad14,en,What is covid?
2020-03-23 21:35:40.063,5bbbceea-44a9-418b-9e6f-5d85c86ee0f3,fr,"Je suis asthmatique chronique, suis-je considérée comme une personne vulnérable?"
2020-03-21 18:58:57.156,e57e9db6-bc90-499a-ab96-f425ebd72b1a,fr,Est-ce qu'il vaut mieux éviter de prendre une marche quand il y a beaucoup de monde dehors?
2020-03-22 12:37:53.136,823b1c91-8d2a-44a2-9b40-2e904ecdc542,en,Is ACE Inhibitor harmful 
2020-03-19 14:16:03.429,34327a70-7e54-4f53-bdf6-6809c83a8d5e,fr,Je ne me sens pas bien 
2020-03-22 12:58:34.001,211b6c7a-456e-426e-8038-bb9472654b15,fr,Ma mère a plus de 70 ans et elle habite seule. Puis-je aller marcher avec elle?
2020-03-23 14:49:30.384,d8fc319e-4bf7-461d-b08b-15d455bb2a40,fr,Dois je limiter mes contacts avec des personnes qui ont besoin d'aide pour pouvoir rester à la maison ?
2020-03-23 05:12:22.542,9884c5ef-ece4-4cd7-9eaf-f6374e1cea40,en,covid19
2020-03-21 20:43:52.514,ba043e5a-e24c-49bc-a618-4ad18524d032,fr,Can I go outside?
2020-03-23 11:40:28.924,f2c35a0b-1566-401d-9186-8a5fa1e7e2b5,en,I heard hydroxychloroquine is a good treatment for COVID-19. Where can I get it?
2020-03-22 13:18:02.759,e60b40cb-ed1a-4370-9f6e-5a2f15de6a8a,en,Quels sont les symptômes du Coronavirus?
2020-03-23 10:49:41.816,b98ef4d2-4017-4313-9500-e68a0cfd2631,fr,Quels sont les traitements? 
2020-03-23 10:49:12.312,8a734a0c-55ca-404a-b9c4-c31c95ba78c4,en,Do I need to disinfect things I buy like groceries and supplies?
2020-03-23 22:33:07.66,f8d9f6ff-04dd-4dda-85f2-2c176e4f09b3,fr,Est-ce que le coronavirus peut demeurer en suspension dans les airs?
2020-03-23 12:12:13.436,db468922-6c47-498f-b498-ebc957ae7092,en,should I go to the hospital?
2020-03-21 12:03:39.463,0d1368ad-6269-497a-92be-bef48c314dcd,en,Are research fundings going to be cut as a result of the virus?
2020-03-23 05:00:56.002,e1ca6693-5cd5-4a07-8869-bffa04b32e07,en,What is covid 19?
2020-03-23 14:08:28.629,fd9acce8-91dd-4c11-abe8-d58336434034,fr,Est-ce que je peux visiter mon conjoint?
2020-03-22 16:17:58.365,b5e24e67-d4e9-4c4f-b069-a694d7060834,fr,Nous sommes une famille de quatre dont les membres sont revenus de l’étranger à des jours différents soit lundi le 16 mars et vendredi le 20 mars! Si je comprends bien comme je vis avec eux et même si nous mettons en pratique toutes les méthodes de distanciations sociales et d’hygiène jusqu’à quand moi qui n’ai pas quitté la maison depuis le 15 mars 
2020-03-21 10:59:53.353,aaa45fa5-962e-4ee1-bcef-cceb93070aa0,fr,"l'allocation familiale annoncée, elle sera versée quand"
2020-03-23 11:58:03.019,3f0ba3be-0884-4acc-a501-59ae99120336,en,Does a mask actually help if I'm not sick?
2020-03-23 09:30:31.133,97724d26-8fbf-409b-8006-680843d2ebe5,fr,Quel est le risque de contamination pour les femmes enceintes ?
2020-03-23 08:28:21.54,7ed7d294-a7b7-4274-894f-66d929d56bb8,en,What is covid
2020-03-22 19:49:25.198,f5468e1e-701d-4160-a308-a83b06913cbe,en,Hello
2020-03-21 09:22:36.563,507092f6-fee4-47e3-89a1-39c932ac23ae,en,age wise statistics for covid-19
2020-03-23 02:09:17.809,edca87c0-f788-4e40-a74c-b78860bc95f3,en,Will 1 meter distancing safe?
2020-03-23 17:35:14.785,12a67911-f1e3-4f63-890e-3df893495f91,fr,"Le gouvernement vas t'il ordonné l'arrêt des paiements  pour chaque citoyen : comme hypothèque, ass maison "
2020-03-20 12:41:18.285,afaf41f0-251f-4351-916b-c4090e06f920,fr,L’écoulement nasal est-il un symptôme ?
2020-03-21 12:40:08.923,17a0efa7-9250-48eb-8b2e-32ea3f85abaf,en,"Must the fever-symptom related to COVID-19 be a continuous fever, or is it possible that the fever is short-lived?"
2020-03-23 12:02:35.223,1f080672-a8b8-4d72-b881-8cc68bf2d74c,en,combien de morts au quebec
2020-03-21 14:38:01.608,9a8f9c74-c96a-414b-9bf8-21fd5f6ddc09,fr,"Combien de temps le virus reste sur les surfaces, les vêtements ou les aliments?"
2020-03-22 14:47:26.536,615a052a-e878-419f-86a8-8a2d0e1c233f,en,How does COVID-19 affect lungs? And how do you see this pandemic will impact the world's economy?
2020-03-23 12:19:40.165,b72cc51b-37c2-4819-9d77-0b87f997fd3d,en,"je reviens de voyage et j'ai le nez congestionné mais pas de toux ni fièvre, dois-je passer un test de dépistage?"
2020-03-22 02:08:31.294,7a39c38d-c315-4a22-9563-c4e98a653ac9,fr,Does taking high doses of vitamin C and D help fighting the disease? As an immune system booster! Is there any study on that?
2020-03-21 21:03:00.692,a57f2090-8fc3-441f-a292-0297d3919fd1,en,How to protect myself on a plane
2020-03-22 06:54:02.826,7cf63134-49e1-4473-8b14-09502b95d7ea,vi,Is covid very dangerous
2020-03-23 14:06:50.957,0364ce09-0e04-45e2-884f-1761bcab20cc,fr,"Si j'ai des symptômes mais que je vais quand même bien, suis-je obligée d'aller me faire tester?"
2020-03-21 13:40:33.053,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,fr,Est ce que de mettre un masque me protège bien du virus? 
2020-03-21 13:40:32.931,7d2fbe6e-02f8-471d-82eb-5eda2cbd4ddb,fr,Est ce que je peux visiter ma famille ? 
2020-03-23 09:05:13.614,378fe9b0-ee52-45d7-96d6-65be2a3cb422,fr,C'est quoi le covid exactement?
2020-03-22 12:58:34.009,211b6c7a-456e-426e-8038-bb9472654b15,fr,Est-ce que le virus s’attrape par la peau?
2020-03-23 07:01:03.674,36572d47-44d6-45c6-99a6-b446bdd271a7,en,How can I differ between covid and normal flu ?
2020-03-22 13:10:45.373,b35c0693-be4e-4f13-ad1b-d714c6994918,en,Will there be any changes in PGWP?
2020-03-22 11:27:54.342,683b8cc5-35e6-450f-a5ee-a04eb00822ad,fr,Sommes-nous contagieux si nous n’avons pas de symptômes
2020-03-23 11:48:04.789,17eb73a1-091f-49cd-9fb8-cf8e5ed9ec85,fr,"ils demandent que les personnes qui arrivent de voyage se mettent instanténément en confinement par contre ils disent vous pouvez aller prendre de l air??? ces personnes sont peut être contaminées..elles se promènent dans les couloirs et assenceurs afin d aller prendre l air, n est ce pas risqué?"
2020-03-21 19:14:49.91,9973a414-c87b-4aca-ae1a-2b4ea5290674,en,What are the symptoms of SARS-COV-2
2020-03-23 13:53:19.216,33cdb1a7-dca0-4329-b415-2f4b670ec2ee,fr,Que veut dire confinement?
2020-03-22 11:19:37.7,34adebd7-9da9-4e1f-8d10-9eec498a8e00,en,Hi
2020-03-22 19:39:22.856,b0be5180-0e5f-473f-86f5-d8144876b1ae,en,Do I have to ask a sclerotic question about traveling or something to get an answer 
2020-03-22 12:58:33.948,211b6c7a-456e-426e-8038-bb9472654b15,fr,"Si je vais donner du sang et que je suis porteuse du virus sans le savoir, vais-je contaminer quelqu’un avec mon sang? Ou l’équipe d’Hema Québec ?"
2020-03-19 14:16:05.351,f264fd4b-de03-4dc0-8531-fa9d0a1b0633,en,I'd love to know how long I can be contagious?
2020-03-21 13:39:10.948,d90b7754-a540-47f2-a90c-7cbc35def960,en,what are cov19 symptoms
2020-03-21 17:54:32.891,e912766a-3a24-4c7c-8520-f1552b2b8982,fr,Est ce que je peux aller porter de la nourriture à une personne en quarantaine?
2020-03-22 13:41:41.873,d8c2d5e0-751f-455b-a244-2de1ae5bc6d5,fr,Combien de temps le vitus vie sur les surfaces ? 
2020-03-23 06:06:24.495,f1f3e9ed-c400-4bd7-9fb2-83d415e3ec13,en,how to protect myself from it 
2020-03-23 15:18:51.8,9244798c-517f-4a12-a2e7-696df62b4099,fr,Peut-on attraper le covid-19 en mangeant des legumes pris sur des etalages d'epicieries? 
2020-03-22 13:27:59.034,c5de5397-fae3-40ce-9ef8-ff4051bb7aa3,en,what is canada quarantine policy?
2020-03-21 21:35:22.318,9edf7174-72b7-4dc7-8132-9db0ddf80b5d,en,Covid?
2020-03-22 13:51:27.532,71f3db97-87c3-4d0d-8343-e15053ec3b65,en,symptoms
2020-03-21 18:21:58.132,4c8561e9-21bc-4c37-8e87-3c2b971f4f85,en,Est-ce que le Covid-19 est plus contagieux que l'influenza?
2020-03-21 14:03:01.217,97204b2c-e758-4ddd-a307-9993c294fd3f,en,Test 
2020-03-22 15:51:20.155,75667228-564b-46ff-86f7-82ba4efd6a0c,en,My sister-in-law is pregnant and lives in a house with extended family where one member is isolated due to possible contact with someone with COVID-19. Are the risks for pregnant woman Higher? How can she protect?
2020-03-22 16:29:52.862,f151d65c-352d-413c-91cd-f53d5ebaa355,fr,Combien de temps le virus reste-t-il actif dans l’air ?
2020-03-22 00:33:48.354,5b79108d-8d7d-45fb-99d3-f4d8620949fc,fr,Avons-nous le droit de visiter quelqu’un chez lui? Être deux ou trois personnes ensemble pour souper?
2020-03-23 12:32:11.232,d2f4cdac-66d9-4677-ab98-4063315c9ca8,en,Will the virus affect my sexual ability 
2020-03-23 15:18:51.832,9244798c-517f-4a12-a2e7-696df62b4099,fr,Quel est la recette des tartelettes portuguaises du docteur Arruda? 
2020-03-23 09:56:42.371,7b2771f3-db94-4b6a-b0ea-cbde045a1a99,fr,Quelle est la distance que je dois maintenir entre moi et qqn?
2020-03-22 10:57:07.618,237153d0-5b82-48de-a333-2a20dd5cedd0,en,What have you implemented to help older people who do not know how to use the internet/phone to obtain their groceries and medicine?
2020-03-23 08:28:59.961,2d64239a-f451-4838-86fb-35823642e700,en,When will the cure be available ?
2020-03-22 14:05:11.937,fac90da1-ea4a-42ff-946b-1bf9ba40b736,fr,Est-ce que le savon peut garder le virus de la COVID-19 en surface?
2020-03-21 16:15:49.283,3eb07cc6-e9a7-40d0-9609-553a07823637,en,Should I go to the ER or my physician directly if I'm infected?
2020-03-22 06:09:09.79,cdd8ce59-c8fd-46f5-96bb-ead47dce4abc,vi,Which country infected ? 
2020-03-21 18:19:33.609,a228afbc-c07b-4266-884a-a49171468666,en,what are the main symptoms of coronavirus
2020-03-21 12:53:58.397,66c7bd79-e62c-428a-adac-f69fb087691c,en,when will the pandemic end?
2020-03-23 10:08:29.513,2415867c-e8dc-4e92-9762-c33c70a0caa0,fr,Quand et comment saurons-nous que nous avons atteint le pic de la courbe d’infection?
2020-03-22 00:16:53.566,c68c88d6-4c9a-46a9-92be-45fe475a390c,fr,Est-il vrai que la pandémie va s'atténuer pendant la période estivale? 
2020-03-22 05:02:36.076,b9cca9f7-e15a-48c2-b40f-3d119421cde6,fr,Combien de temps dure la Covid-19 lorsqu'elle est contractée par une personne ?
2020-03-22 12:22:18.089,1bb436b8-0a1f-47fa-8f22-61b727444e2e,en,How deadly is the virus?
2020-03-21 09:45:35.457,fdb9ea21-a2c4-4562-b182-b28ff01f256b,en,How do I know if I have the corona virus
2020-03-22 08:28:12.773,a64ddd7c-e414-40c2-bb01-7d793508f142,fr,Quels risques je cours en allant dehors?
2020-03-22 09:25:14.806,216948e0-2d7a-4321-847d-8493657be9bd,fr,Est-ce que mes parents peuvent garder mes enfants? 
2020-03-23 17:02:17.333,82161cb9-4de6-4fee-a707-da959233f06e,en,What is COVID 19?
2020-03-21 23:56:41.642,9fa7712f-cf2c-4af8-9e35-5011e66691d2,fr,Quels sont les symptômes associés au covid-19? 
2020-03-22 01:41:10.713,3c16663e-dc8b-48f7-8168-d98020a0178e,fr,Durée des symptômes 
2020-03-22 16:29:52.9,f151d65c-352d-413c-91cd-f53d5ebaa355,fr,Combien de temps peut vivre le virus sur la peau ?
2020-03-23 20:22:49.151,7dec897c-85c1-48c7-8b6d-1cc9512fe9e2,en,How long before symptoms start to show? 
2020-03-22 16:23:01.035,69b5daca-3217-47bf-9eac-efc910db0d77,en,what is this site
2020-03-22 13:33:13.737,a7fd890a-ead1-4e61-9f43-a1dfedc5e767,en,What is covid
